OTUID	Sa.F.D.28	Sa.F.D.30	Sa.F.D.33	Sa.F.D.35	Sa.M.D.27	Sa.M.D.29	Sa.M.D.31	Sa.M.D.32	Sa.M.D.36	Sb.F.D.37	Sb.F.D.39	Sb.F.D.44	Sb.F.D.45	Sb.M.D.38	Sb.M.D.41	Sb.M.D.42	Sb.M.D.43	Sb.M.D.46	Sa.F.R.72	Sa.F.R.73	Sa.F.R.76	Sa.F.R.80	Sa.F.R.82	Sa.F.R.83	Sa.F.R.84	Sa.M.R.74	Sa.M.R.75	Sa.M.R.77	Sa.M.R.79	Sa.M.R.81	Sb.F.R.88	Sb.F.R.89	Sb.F.R.90	Sb.F.R.92	Sb.F.R.96	Sb.F.R.97	Sb.F.R.99	Sb.M.R.85	Sb.M.R.86	Sb.M.R.87	Sb.M.R.91	Sb.M.R.93	Sb.M.R.94	Sb.M.R.95	Sb.M.R.98
6c2a9a5a94270ee454cfb2dea1d31449	32	0	394	0	0	0	0	0	557	0	0	0	0	0	0	30	0	0	0	0	0	0	11	0	0	0	0	0	0	89	0	109	0	0	292	0	0	0	0	0	0	0	0	0	0
efc31512743ce6ce36788c928abfea01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
24d3f766f83a060ec3cd9e1124317aa3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
4f25416a7fb5814c8bbc304b58010d66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3d936b6b55e27815be46f7907506113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	7	0	0	0	0	0	0	0
f32482627ed84b6d77261b8cc43a40ea	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0
5b84bfb658b628bc52c25071b1a29ef1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b65f9b10da2a6b3f92473000dd0d0271	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3c2fef14c9fe722c3d539b2260be9c46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	7
77bf5798d7f792bd71ab4ce3d665e7ee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0
0d29df19970ea905afe22be7949d0b3d	0	0	0	0	0	0	0	0	0	0	117	35	0	0	0	0	258	0	0	0	0	0	0	23	0	0	8	0	0	0	0	539	0	0	0	123	989	213	11	0	36	28	0	0	0
51d23bc90498cef5184fbbfac0f5b34e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	28	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
295eb9c03cf14b573bd8228499819e32	0	0	0	0	0	0	0	0	0	0	0	71	100	0	0	0	0	39	36	311	35	119	77	0	37	126	227	722	186	0	70	0	53	0	0	0	271	0	0	88	62	159	221	0	0
0f7c58f0652f299ba2dc671dd6232ef9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0
5d685b32b762a7b657c43125a3cc881e	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9cd72e9782389c563c1c1c9d3ddc3b79	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66035061da133ffcc513229f2db3622a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0
05edf9710875d2b7739d123a8dc0eba1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0
2c206883534628e5990864509288d9ee	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2f97d5e5105357c6f190960d7af5a1e3	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	103	0	85	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0
7f8db18bbabfb8502f86536737da9690	0	0	0	0	0	0	0	43	0	0	21	0	18	14	0	0	0	8	0	0	0	13	0	0	0	0	10	0	0	0	10	0	51	0	22	0	99	0	0	16	45	0	0	27	121
55b9e60b0401a3af0242f0f2259f909b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0
c0b393d9493e2077463965928cc6f2e8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0
3c8d3de4fc82b221da263f1829bf0b7c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4dc430c23d81387adf17cfea7baa3b10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	90	0	0
dc319cf2bd5065b4efcb8026fb5aeacd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3d4b86113d3a0f9d4a24e37475b798ac	0	0	0	0	0	0	0	0	0	0	10	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5497318e515a8c328a68f95975d9c7d4	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1d60e4d996ce10a25bc2aa4c14995595	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53ef1cafcab6b7c90d17ccebdf5dab4b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0aa4c166febe9f0438fae9158a9ad98f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
657ba8c0449727b2c7eb3c9328cbfa03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	21	7	0	0	0	14	12	0	0	0	0	9	0	6
4776021feabb4cf01824583c5e228c31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
499eec271fc240cb6c2c58a4671fc2e8	96	18	0	0	0	0	47	0	0	17	0	11	30	37	8	0	27	25	0	35	0	0	30	15	0	0	60	101	116	0	9	50	29	0	19	37	0	31	108	43	0	7	110	85	127
bb61023a3bd8f2e0f22e26d1c883b175	251	30	0	0	36	20	15	0	340	0	21	0	0	0	0	0	16	7	0	18	0	41	74	35	8	0	0	98	75	18	42	248	46	0	0	0	0	110	0	59	0	0	0	0	92
d97cad18296d1efba1be9bc4f94d00c3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0
9bf91f802f6bdc0bbbdbc4bac9c9592f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5bbd6726850e3b938ef0b5b9c2493a37	0	0	0	20	0	0	17	0	0	0	0	30	0	28	0	0	0	0	0	23	0	27	0	18	0	0	56	77	30	0	38	41	24	76	0	0	64	0	20	72	60	127	101	19	38
f4a7349e637d97038f59cc829ad2074f	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87cc51859facc881d27dabc8a3f77c23	19	14	0	0	0	0	0	10	43	0	0	0	0	0	0	0	12	0	0	13	0	0	30	24	0	44	27	28	15	10	0	0	0	11	0	0	0	0	0	59	0	32	0	0	27
d1f50eaa6be1809159b16818cf2d831a	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42
558893a049e13567bc4d7d971b47324d	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5ffe91538470852c7672ee8222840130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
6b220ee20c62cfa9835afa744f5c129d	511	0	0	0	0	161	0	0	15	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e4f587a31747b65f06b8b3d04ae2263e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	16	22	30	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	39	219	0	0	0
0a8d9c4a82a372e0305241c73bde2a86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	35	16	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e6d4211c886ef09dc5fb9a548b37647d	0	0	11	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0
f84127261dda9959f3f2571da927057d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
972a19bfec5a813d829917e6b23f3d52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
349412570d4f50addc721c92dc6a77bb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	60	0	0	0	0
e4ae55ea2f66be4ca84cffbba9af94c3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0
aceb457aaa6b12da1ec4f2492cc2053f	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18a3598897223642e092cf1a3b0f9b60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0fa6ba917b775f022f9a1118bc52fbbf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3b8f199a18dde11741cb4c6f9d99d0a3	0	0	0	0	0	0	0	0	97	0	0	0	104	0	0	16	22	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	81	0	0	46	0	0	0	0	0	69
1f41e37fd56c3b47367e773f8329989a	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	6	0	0	0	10	0	5	0	0	0	3	0	4
54402d43b1a102231d500b27b0dcf5fe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06ac3e98b537191e8524cfb2e4eb4515	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84d6d9f1ccd49b9f1652f64a6376bfd5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	340	0	0	0	0	0	51	0	0	0	9	0	0	0
ec8f61d3167aa54d3870a93fdc613a0d	0	0	0	0	0	0	0	0	25	0	0	29	13	14	0	0	0	0	0	0	9	0	0	17	13	99	36	66	0	0	0	45	0	0	0	0	35	13	0	58	0	0	48	22	0
bae9bff259cea0be67bba98c81f1d020	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	37	0	0	32	368	0	0	0	123	0	0	0	0
09530cc037c2d097d77da13f906cf472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9f33c9ca6b271bf2a2d6bf14373ba1cd	0	0	0	0	11	0	0	0	16	0	0	0	0	20	0	0	0	0	14	0	0	22	27	0	0	14	31	48	0	0	0	0	0	12	0	0	0	0	15	0	0	0	0	0	0
83f8c5b018b219313a0a3709fb3531c4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
f1b9e4e9d8850bf66b92aed427e7f026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c9a072314364921d5903faee3aceba9f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0a1f5ed70dcb37a86924dbd5fde981af	0	0	0	0	0	0	0	0	0	18	0	0	4	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29448bc807c08ae4c71e0085ba03abfd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
34df0f621fc3d48cc1a4ec4e5bad789d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	65	0	0	0	0	81
2d6a998c5847cf7e935552f323c8c886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	10	13	24	0	0	0	0	0	0	0	6	8	4	0
2dbf7db8642cf5c09adc10d2a0ca0bd2	0	0	0	27	0	16	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	16	0	0	0	14	0	0	14	36	0	11	0	11	0	10	0	0	0	0	0	6	0
ab4593fe4699d655fe9b01788a130ee7	86	0	0	0	11	0	6	3	0	0	13	20	0	24	11	5	28	0	0	15	0	0	0	7	8	0	91	34	0	5	74	271	26	70	20	118	0	116	89	0	105	11	167	50	119
7ba3585bcb673d5208c0faa6c7d36a6f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3aee76adc84ac15f79f6b1a99e0cb938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60c8ae317eaf5030d883332f4853247e	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	16	0	0	0	0	0	10	0	0	0	6	0	0
74a3934e2dfcf145338f4d2b9428e3ad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	35	0	21	0	0	0	0	0	0	0
31f5108e417536069d7c965ba80fd3f1	25	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
411b405d9dc01861f529d7f93fbc639b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4657bc302da2d6dfb333e220cd4dd64f	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ba9b206981921e7b165020e9de2549c9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	7	26	0	0	0	0	0	17	15	0	0	0	0
6bd371e6c96fc8cfcbed6b35f30986d7	0	0	0	0	0	0	7	0	9	0	0	19	0	0	0	0	0	0	0	0	0	0	9	0	0	9	0	0	0	0	26	14	0	0	0	0	0	0	0	0	0	13	0	0	0
4697dcaa1cfaa4aa74dbbffbb43a741f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0
83e200e6aa49b79396f052dd3db97e6b	0	0	0	0	0	0	0	0	0	0	537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fc56edd5e802c349170c7c82949809c8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	9	0	0	0	0	0	10	0	0	0	0	0	0
09955676c12875dd721fe3ff45edeaa5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	10	59	0	0	0	23	35	0	23	14	0	0	34	0	0	0	0	0	12	0	0
11004d86a23ffa2af0186d12bfa01050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
150f9ed2b977d8fadf6ab8635e1e315a	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
465084837974817a984405790290791b	0	0	0	16	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a2c3631b8f9cc7a06aac856a707647e6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0
4efda0b42005bf2fb776f3d037eef0fe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127
0e8b7850b49023dc53bfad49e92fb04b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0dbabe178803ec54c0089f6a5ad8f222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	40	0	0	0	0	0	0	0	0	0
069e24ca94149c4e1067c9fa00db4645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	13	0	0	0	0	0	54	0	0	0	0	0	27	30	0	0	41	0	0	0
7025bc45cc31eb8621c673b7f4b8c4ab	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
73504b87549ac3a8649846516dc109b6	0	0	0	47	0	0	0	0	82	15	49	37	56	28	55	32	16	50	0	51	42	29	28	56	40	66	79	95	75	0	19	70	87	0	0	0	109	27	0	115	38	105	52	92	0
7c96b526998489eaf8f1911bcc16d939	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
048284821f89153b97c61a08fb10b439	0	0	0	0	0	0	0	0	10	0	62	0	0	0	39	8	0	0	0	1	0	7	16	9	0	1	2	16	4	4	1	78	2	0	0	0	56	32	235	0	11	0	0	0	0
7ff6e4e149d9e7ba483a3ef15f031615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	8	0	0	9	0	0	8	0
bec31f8bb9bfe95e604020fb80d39678	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72adf08a6e4989b54fba625fa214c36e	0	0	0	0	0	0	0	0	0	0	18	25	28	227	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	78	36	123	0	0	69	5	0	17	0	284	0	0	0	22
e494b9bee65b3ab404b57288dcf42a22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	24	2	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
df25756ecbc4278f623196f2d8d11b59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52a6f137907833026003ffe0e5c7a572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0
365922ee8a241e8480784ef775e088cd	84	0	0	15	0	6	0	177	0	27	314	33	14	90	0	74	158	37	27	0	0	62	39	24	0	10	77	10	95	20	89	26	52	56	27	45	0	37	198	263	18	304	52	347	114
290e6d5aecef40ac18c89c0c372cacb3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e335fe05db3bf95ed9ccc2e66bd0619b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a92d8fa1f15ba7d86616ec55746402c7	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9d096c94e2f3e11660faf344c20044ed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	15	9	0	0	0	0	0	0	0
6dcc63d099a818e8e7fafc6e3174d7d2	0	12	0	0	0	0	0	0	0	10	17	43	0	0	0	0	0	0	0	20	0	0	0	0	0	0	12	142	16	0	0	21	0	0	0	0	137	0	30	0	0	0	29	55	68
c5cf145059a89008b79b70683cf533d3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	5	49	0	0	0
125208c6bc8254a68f2f7794853f6f8f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	11	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
abc77d81bfe97688782c324dd878d1bc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c95c29828395a6f53f96e96619916532	0	0	0	6	0	0	10	0	13	0	694	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
183474bdf8b4f315c0beec28e345299e	0	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	32	0	0	0	0	26	29	0	0	0	0	3	0	0
a9d62599733ec000e214305d05d7c0c0	25	0	0	25	0	0	0	0	9	0	0	0	0	18	0	19	0	0	0	34	0	22	0	27	0	62	0	76	0	10	0	73	13	0	0	0	0	0	20	11	30	0	39	20	26
51a9b24d96a16d0bcfe3a46fae0414bf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aafed27a8935a2c61918bd7e1bfc5242	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d6b179f1aeee1814132434c204c9bb16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0
0f09a1a342d71bec303289b4995f361e	0	38	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a67d749cf07f46ba04324c64023e6434	0	13	17	17	19	0	19	23	0	19	27	0	15	19	0	8	44	0	4	31	0	0	31	15	0	109	26	284	11	16	0	202	22	0	0	249	0	70	0	122	0	0	0	0	0
